,name,price,rating,wifi,GPS,NFC,voice_calling,Bluetooth,Bluetooth_calling,display_size_inches,Touch,ram_gb,memory_inbuilt,water_resistance,dust_proof,scratch_resistance,heart_rate_monitor,Blood_Pressure_monitor,calorie_count,sleep_monitor,step_count,Pedometer,Blood_oxygen,Altimeter,alarm_clock,stopwatch,reminder,timer,battery
419,Samsung Galaxy Watch 6 Bluetooth 40mm,26990,4.65,True,True,True,False,Bluetooth 5.3,True,1.31,True,2.0,16.0,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,
420,boAt Wave Ultima Chronos Smartwatch,1999,4.65,False,False,False,False,Bluetooth 5.2,True,1.96,True,,,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,
421,Garmin Fenix 7X Pro Sapphire Solar Smartwatch,111990,4.1,True,True,False,False,Bluetooth,False,1.4,True,,32.0,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,
422,boAt Force 2 Smartwatch,1499,4.75,False,False,False,False,Bluetooth 5.1,True,1.96,True,,,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,
423,boAt Cosmos Plus Smartwatch,1871,4.15,False,False,False,False,Bluetooth 5.1,True,1.78,True,,,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,
424,PTron Reflect Ace Smartwatch,1299,4.5,False,False,False,False,Bluetooth 5.2,True,1.85,False,,,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,
425,Boult Drift 2 Smartwatch,1299,4.75,False,False,False,False,Bluetooth 5.1,True,1.85,True,,,False,False,False,True,False,True,False,True,True,True,False,False,False,False,False,7days Battery
426,Fitshot Junior Smartwatch,5999,4.15,False,True,False,True,Bluetooth,False,1.69,True,,,False,False,False,True,False,False,True,True,True,False,False,False,True,True,True,
427,Huawei Watch Fit Special Edition,8499,4.1,False,False,False,False,Bluetooth 5.2,False,1.64,True,,,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,7days Battery
428,boAt Wave Sigma Smartwatch,1199,4.45,False,False,False,False,Bluetooth,True,2.01,True,,,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,
429,boAt Flash Plus Smartwatch,1299,4.55,False,False,False,False,Bluetooth 5.1,True,1.39,True,,,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,
430,boAt Wave Connect Plus Smartwatch,1299,4.45,False,False,False,False,Bluetooth 5.2,True,1.83,True,,,False,False,False,True,False,True,True,True,True,True,False,True,True,True,True,
431,Fastrack Reflex Horizon Smartwatch,3495,4.45,False,False,False,False,Bluetooth 5.3,True,1.95,True,,,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,5days Battery
432,Gizmore Orbit Max Smartwatch,1999,4.05,False,False,False,False,Bluetooth,True,1.39,True,,,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,10days Battery
433,Punnk Funnk Kids Smartwatch,1399,4.2,False,True,False,True,,False,1.44,True,,,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,
434,Fastrack Rave FX Smartwatch,2495,4.25,False,False,False,False,Bluetooth,True,1.83,True,,,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,7days Battery
435,Conekt Swag Pro Smartwatch,2299,4.3,False,False,False,False,Bluetooth 5.0,True,1.3,True,,,False,False,True,True,False,True,True,True,False,True,False,False,False,False,False,
436,Zeblaze Vibe 7 Lite Smartwatch,2499,4.5,False,False,False,False,Bluetooth,True,1.3,True,,,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,
437,Endefo Enfit Max Smartwatch,1699,4.25,False,False,False,False,Bluetooth 5.0,True,1.96,True,,,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False,
438,Boult Striker Pro Smartwatch,1999,4.45,False,False,False,False,Bluetooth 5.2,True,1.43,True,,,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,
439,Landmark Pace Smartwatch,1499,4.0,False,False,False,False,Bluetooth,True,1.85,True,,,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,
440,Vibez Ruby Smartwatch,3499,4.65,False,False,False,False,Bluetooth,True,1.04,True,,,False,False,False,True,True,True,True,True,True,True,False,False,False,False,False,2days Battery
441,Sekyo Carepal Pro Smartwatch,4549,4.5,False,True,False,True,,False,1.54,True,0.5,1.0,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,
442,Zebronics Unbeatable Zeb-FIT480CH Smartwatch,1999,4.2,False,False,False,False,Bluetooth,True,,True,,,False,False,False,True,False,False,True,True,True,True,False,True,True,True,True,
443,Timex Fit 3.0 Smartwatch,2299,4.75,False,False,False,False,Bluetooth,True,1.78,True,,,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,
444,Alt Fleek Smartwatch,1599,4.65,False,False,False,False,Bluetooth 5.3,True,2.01,True,,,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,7days Battery
445,Maxima Power Smartwatch,2699,4.25,False,False,False,False,Bluetooth 5.2,True,1.43,True,,,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,
446,Ambrane Rush Smartwatch,999,4.0,False,False,False,False,Bluetooth,True,1.39,True,,,False,False,False,True,True,True,True,True,True,True,False,False,False,False,False,10days Battery
447,boAt Storm Call 2 Smartwatch,1099,4.1,False,False,False,False,Bluetooth,True,1.83,True,,,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,7days Battery
448,boAt Wave Call 2 Smartwatch,1199,4.55,False,False,False,False,Bluetooth,True,1.83,True,,,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,
449,boAt Lunar Call Smartwatch,1699,4.0,False,False,False,False,Bluetooth 5.3,True,1.3,True,,,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,
450,boAt Wave Fury Smartwatch,1099,4.6,False,False,False,False,Bluetooth 5.1,True,1.83,True,,,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,5days Battery
451,Xeniks S9 Ultra Smartwatch,2975,4.75,False,False,False,False,Bluetooth,True,1.6,True,,,False,True,False,True,True,True,True,True,True,True,False,False,False,False,False,
452,Vibez Glam Smartwatch,1899,4.1,False,False,False,False,Bluetooth,True,1.28,True,,,False,False,False,False,False,True,True,True,True,True,False,True,True,True,True,7days Battery
453,Fire Boltt Ninja Fit Pro Smartwatch,1040,4.35,False,False,False,False,Bluetooth,True,2.0,True,,,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,
454,Kospet Tank S1 Smartwatch,6599,4.2,False,False,False,False,Bluetooth,True,1.3,True,,,False,True,True,True,False,True,False,True,True,True,True,False,False,False,False,
455,Noise ColorFit Thrill Smartwatch,1699,4.7,False,False,False,False,Bluetooth,True,2.0,True,,,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,
456,boAt Primia Ace Smartwatch,3299,4.2,False,False,False,False,Bluetooth 5.1,True,1.43,True,,,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,
457,Crossbeats Apex Regal Smartwatch,2999,4.7,False,False,False,False,Bluetooth 5.3,True,1.43,True,,,False,True,False,True,True,True,True,True,True,True,False,False,False,False,False,
458,Hammer Fit Pro Smartwatch,2999,4.65,False,False,False,False,Bluetooth 5.2,True,1.43,True,,,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,
459,Hammer Cyclone Smartwatch,1199,4.5,False,False,False,False,Bluetooth 5.2,True,1.39,True,,,False,False,False,True,True,True,True,True,True,True,False,False,False,False,False,7days Battery
460,Honor Watch 4,13499,4.35,False,True,True,False,Bluetooth 5.2,True,1.75,True,,4.0,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,
461,Xiaomi Watch S2 Pro,18599,4.3,True,True,False,True,Bluetooth 5.3,False,1.43,True,,,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,
462,Fastrack Reflex Play Plus Power Smartwatch,5995,4.5,False,False,False,False,Bluetooth,True,1.96,True,,,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,
463,Fastrack Revoltt FS1 Max Smartwatch,1699,4.1,False,False,False,False,Bluetooth 5.3,True,1.95,True,,,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,5days Battery
464,Fastrack Revoltt FS1 Plus Smartwatch,1399,4.15,False,False,False,False,Bluetooth 5.2,True,2.01,True,,,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,7days Battery
465,Turet Marcos Smartwatch,4353,4.75,False,False,False,True,Bluetooth,False,1.3,True,,,True,False,False,False,False,False,True,True,True,False,False,False,True,False,False,
466,Turet Gator 2.0 Smartwatch,4499,4.1,True,True,False,True,Bluetooth,False,1.4,True,,,True,False,False,False,False,False,True,True,True,False,False,False,True,False,False,
467,Ciberer BTalk 01 Smartwatch,2599,4.55,False,False,False,False,Bluetooth,True,1.85,True,,,False,False,False,False,False,True,True,True,True,True,False,True,True,True,True,7days Battery
468,Fire Boltt Solace Smartwatch,1999,4.05,False,False,False,False,Bluetooth,True,1.32,True,,,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,
469,Fire Boltt Gladiator Plus Smartwatch,1899,4.0,False,False,False,False,Bluetooth,True,1.96,True,,,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,
470,Fire Boltt Visionary Pro Smartwatch,2999,4.25,False,False,False,False,Bluetooth,True,1.78,True,,,False,True,False,True,False,True,True,True,False,True,False,False,False,False,False,
471,Fire Boltt Ace Smartwatch,2499,4.65,False,False,False,False,Bluetooth,True,1.43,True,,,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,7days Battery
472,Fire Boltt Blizzard Ultra Smartwatch,1760,4.4,False,False,False,False,Bluetooth 5.0,True,1.28,True,,,False,True,True,True,False,True,True,True,True,True,False,False,False,False,False,
473,Crossbeats Aura Smartwatch,1999,4.75,False,False,False,False,Bluetooth 5.3,True,1.46,True,,,False,True,False,True,True,True,True,True,True,True,False,False,False,False,False,
474,beatXP Marv Aura Smartwatch,999,4.65,False,False,False,False,Bluetooth 5.3,True,1.83,True,,,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,7days Battery
475,beatXP Terra Smartwatch,1599,4.55,False,False,False,False,Bluetooth,True,1.39,True,,,False,True,True,True,False,True,True,True,True,True,False,False,False,False,False,
476,Fire Boltt Destiny Smartwatch,1599,4.6,False,False,False,False,Bluetooth 5.0,True,1.39,True,,,False,False,True,True,False,True,True,True,True,True,True,False,False,False,False,
477,Fire Boltt Combat Smartwatch,1199,4.35,False,False,False,False,Bluetooth 5.0,True,1.96,True,,,False,False,True,True,False,True,True,True,True,False,False,False,False,False,False,7days Battery
478,Cult Sport Active T Smartwatch,1499,4.6,False,False,False,False,Bluetooth 5.2,True,2.01,True,,,False,False,True,True,False,True,True,True,True,True,False,False,False,False,False,
479,Pebble Celia Smartwatch,1799,4.6,False,False,False,False,Bluetooth 5.0,True,1.32,True,,,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,5days Battery
480,boAt Wave Armour 2 Smartrwatch,1499,4.7,False,False,False,False,Bluetooth 5.2,True,1.85,True,,,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,
481,Noise ColorFit Hexa Smartwatch,2199,4.25,False,False,False,False,Bluetooth 5.2,True,1.96,True,,,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,7days Battery
482,Riviera RSW-005 Smartwatch,1299,4.05,False,False,False,False,Bluetooth,True,1.85,True,,,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,7days Battery
483,Fire Boltt Apollo 2 Smartwatch,1999,4.6,False,False,False,False,Bluetooth 5.0,True,1.43,True,,,False,False,True,True,False,True,True,True,True,True,False,False,False,False,False,
484,boAt Ultima Connect Smartwatch,1144,4.25,False,False,False,False,Bluetooth 5.0,True,1.82,True,,,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,
485,DM20C Smartwatch,7999,4.1,True,True,False,True,Bluetooth,True,1.88,True,4.0,64.0,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,
486,LEMFO LEM T Smartwatch,15999,4.4,True,True,False,True,Bluetooth 4.0,True,2.86,True,3.0,32.0,True,False,False,True,False,False,True,True,True,False,True,False,False,False,False,
487,boAt Storm Plus Smartwatch,1799,4.6,False,False,False,False,Bluetooth,True,1.78,True,,,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,
488,Noise NoiseFit Twist Pro Smartwatch,1360,4.25,False,False,False,False,Bluetooth 5.3,True,1.4,True,,,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,
489,Ciberer Btalk 3 Smartwatch,2974,4.7,False,False,False,False,Bluetooth,True,1.45,True,,,False,True,True,True,False,True,True,True,True,True,True,False,False,False,False,
490,Boult Crown X Smartwatch,1299,4.2,False,False,False,False,Bluetooth 5.2,False,2.0,True,,,False,False,False,True,False,True,True,True,True,True,False,True,True,True,True,5days Battery
491,Samsung Galaxy Watch 6 LTE 44mm,33479,4.4,True,True,True,True,Bluetooth 5.3,False,1.5,True,2.0,16.0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,
492,Fastrack Limitless FS1 Plus Smartwatch,1704,4.75,False,False,False,False,Bluetooth,True,,True,,,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,
493,Riviera RSW-004 Smartwatch,1299,4.0,False,False,False,False,Bluetooth 5.1,True,1.85,True,,,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,0.33days Battery
494,Fastrack Limitless FS1 Pro Smartwatch,2699,4.25,False,False,False,False,Bluetooth 5.2,True,1.96,True,,,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,
495,Pebble Cosmos Vogue Smartwatch,1699,4.2,False,False,False,False,Bluetooth 5.0,True,1.96,True,,,False,False,False,True,False,True,True,True,True,True,False,True,True,True,True,
496,Boult Crown R Pro Smartwatch,1999,4.5,False,False,False,False,Bluetooth 5.2,True,1.43,True,,,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,5days Battery
497,Riviera RSW-003 Smartwatch,1499,4.45,False,False,False,False,Bluetooth 5.0,True,1.28,True,,,False,False,False,True,False,True,True,True,True,False,False,True,True,True,True,
